SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512048,LUHARUKA    ,X ,Q,0.59,0.59,0.59,0.59,0.59,0.57,9,5801,3422.00,
512064,VISVEN      ,XT,Q,46.80,46.80,46.80,46.80,46.80,44.60,1,5,234.00,
512068,DECCANGOLD  ,X ,Q,16.45,16.90,15.60,16.90,16.90,16.10,386,219293,3640071.00,
512070,UPL         ,A ,Q,541.00,546.45,532.65,534.35,534.90,538.80,4414,166959,89785073.00,
512093,CRANES SOFTW,XT,Q,1.31,1.31,1.31,1.31,1.31,1.29,46,61403,80437.00,
512109,AVIVA INDS  ,X ,Q,11.52,11.52,11.52,11.52,11.52,11.30,2,65,748.00,
512131,SIGNET IND  ,B ,Q,30.05,34.00,30.05,32.75,32.80,31.60,274,22650,746813.00,
512161,SECURKLOUD  ,B ,Q,87.00,95.35,87.00,95.15,94.60,90.85,869,38525,3592157.00,
512165,ABANSENT    ,X ,Q,139.95,139.95,130.00,133.00,133.00,134.65,134,21296,2776967.00,
512175,VAMA INDS   ,X ,Q,7.49,7.49,6.90,7.41,7.41,6.95,41,63846,461945.00,
512179,SUNTECK REAL,A ,Q,374.75,378.75,367.30,372.30,374.70,370.20,1170,27942,10426381.00,
512197,SILVEROAK   ,Z ,Q,4.05,4.05,4.05,4.05,4.05,4.26,3,140,567.00,
512217,PRISM MEDI  ,X ,Q,28.65,32.00,27.20,31.30,31.30,29.45,59,17534,538313.00,
512229,VERITAS     ,XT,Q,47.45,47.45,47.45,47.45,47.45,46.55,57,11950,567027.00,
512237,JAI CORP LTD,A ,Q,90.10,90.70,88.50,89.40,89.40,89.90,324,31049,2770227.00,
512247,ASHIRWAD CAP,XT,Q,3.84,4.00,3.65,3.84,3.89,3.84,148,31841,121255.00,
512257,SVARTCORP   ,X ,Q,4.09,4.09,3.81,3.92,3.92,3.95,27,8096,31767.00,
512267,MEDIA MATRIX,X ,Q,5.39,5.39,5.11,5.25,5.30,5.16,89,21487,111926.00,
512289,SHIRPUR GOLD,Z ,Q,7.45,8.00,7.45,7.86,7.90,7.82,26,7752,60360.00,
512296,BHAGYA INL  ,B ,Q,34.50,34.80,32.65,33.70,33.25,34.45,29,2522,85392.00,
512301,CHAMBAL BREW,X ,Q,1.57,1.57,1.57,1.57,1.57,1.57,1,200,314.00,
512329,KRL         ,XT,Q,98.70,98.70,98.70,98.70,98.70,94.00,1,5,493.00,
512359,SWORDEDGE   ,X ,Q,9.46,10.40,9.46,10.40,10.40,9.95,2,36,345.00,
512379,CRESSANDA SO,XT,Q,0.72,0.72,0.72,0.72,0.72,0.69,21,23186,16693.00,
512381,STARTECK    ,X ,Q,84.00,84.00,80.00,83.75,83.80,80.05,49,31666,2631918.00,
512393,SHARDUL SECU,XT,Q,50.10,50.10,49.00,49.00,49.00,47.80,5,260,12971.00,
512425,NIRAV COMMER,X ,Q,202.55,202.55,202.55,202.55,202.55,198.00,2,17,3443.00,
512437,APOLLO FIN I,X ,Q,310.10,319.95,308.00,312.85,317.00,314.65,57,1001,312824.00,
512453,SHRI JAGDAMB,X ,Q,579.25,579.25,539.70,574.45,569.50,568.10,265,4074,2285709.00,
512455,LLOYDS MET E,XT,Q,12.25,12.35,11.80,11.99,12.18,12.06,113,48754,589706.00,
512463,SHREE GLOBAL,XT,Q,2.04,2.04,1.94,1.94,1.94,2.04,17,891,1767.00,
512477,BETEX INDIA ,X ,Q,24.05,24.05,24.05,24.05,24.05,22.95,12,902,21693.00,
512493,GARNET INTL ,X ,Q,31.60,34.50,31.60,32.80,33.85,33.25,10,417,13652.00,
512499,SHALIMAR PRO,X ,Q,0.67,0.67,0.66,0.67,0.67,0.66,619,2436186,1627530.00,
512519,DONEAR IND. ,B ,Q,33.25,33.65,32.65,33.60,33.60,33.25,79,6731,225632.00,
512527,SUPER SAL IN,X ,Q,426.00,445.00,424.00,440.00,440.00,442.95,45,3062,1342344.00,
512529,SEQUENT     ,A ,Q,238.20,265.00,238.20,247.25,247.25,235.60,6006,323594,81184800.00,
512531,STC INDIA   ,B ,Q,80.60,82.55,79.35,80.15,79.85,78.50,158,5956,480065.00,
512553,ZENITH EXP. ,B ,Q,63.65,68.50,63.50,63.50,63.50,64.55,20,2680,173233.00,
512573,AVANTI FEEDS,A ,Q,512.00,512.00,502.55,503.30,503.30,505.20,497,7850,3961572.00,
512587,ZODIAC JRD  ,B ,Q,27.40,27.95,27.10,27.25,27.25,28.00,62,1758,48330.00,
512589,SITA ENTER. ,X ,Q,13.03,13.68,12.38,13.07,13.68,13.03,4,16,209.00,
512597,KEYFINSER   ,B ,Q,63.50,63.50,63.50,63.50,63.50,65.00,1,15,952.00,
512599,ADANI ENTER ,A ,Q,633.70,654.45,622.10,650.90,650.90,629.70,4397,263091,168370693.00,
512604,HARIA EXPORT,X ,Q,1.03,1.03,1.03,1.03,1.03,1.03,7,961,989.00,
512608,BHANDARI HOS,T ,Q,2.68,2.70,2.47,2.52,2.47,2.60,159,313292,781698.00,
512618,RLF LIMITED.,XT,Q,5.77,5.77,5.77,5.77,5.77,5.88,2,51,294.00,
512626,ORBIT EXPORT,B ,Q,65.90,66.15,63.70,63.90,64.60,66.05,115,1800,115674.00,
512634,SAVERA IND  ,X ,Q,42.25,42.75,38.15,41.50,41.50,41.00,17,5287,215458.00,
513005,VBC FERRO   ,XT,Q,12.82,12.90,12.81,12.90,12.90,13.10,6,1651,21158.00,
513010,TATASTLLP   ,A ,Q,664.00,672.20,633.00,644.60,644.90,656.95,465,9451,6158259.00,
513023,NAV BHAR VEN,A ,Q,63.35,63.35,60.80,61.25,61.25,61.85,439,72207,4448637.00,
513043,REMI EDEL   ,X ,Q,17.45,17.45,17.25,17.25,17.25,17.25,2,200,3451.00,
513059,G.S.AUTO INT,XT,Q,4.63,4.63,4.63,4.63,4.63,4.87,15,2547,11792.00,
513063,TRANSFREIGHT,XT,Q,11.91,11.91,11.91,11.91,11.91,11.68,9,1200,14292.00,
513097,SHIV.BIMETAL,X ,Q,80.25,87.20,80.25,86.90,86.90,72.70,1890,436057,37001903.00,
513108,GANDHI SP.TU,B ,Q,296.80,296.80,288.00,288.35,291.85,292.95,182,880,257120.00,
513117,AMFORGE IND.,XT,Q,2.64,2.64,2.64,2.64,2.64,2.69,3,62,163.00,
513121,ORICON ENT  ,T ,Q,23.10,24.20,23.10,23.75,23.60,23.80,73,10195,241777.00,
513142,BALASORE    ,Z ,Q,9.95,10.00,9.70,9.74,10.00,10.00,89,39582,389446.00,
513149,ACROW INDIA ,X ,Q,108.95,108.95,108.95,108.95,108.95,99.05,1,1,108.00,
513179,NAT STL AGRO,B ,Q,5.30,5.30,5.30,5.30,5.30,5.05,16,12466,66069.00,
513216,UTTAM GALVA ,T ,Q,8.55,8.60,7.86,7.86,7.86,8.27,134,64422,517286.00,
513228,PENNAR STEEL,B ,Q,22.70,22.85,21.85,22.20,22.20,22.70,115,9805,219259.00,
513250,JYOTI STRUCT,Z ,Q,5.60,5.60,5.60,5.60,5.60,5.89,4,1001,5605.00,
513252,JAY USHIN   ,X ,Q,441.00,488.00,441.00,460.50,460.00,491.00,12,30,13793.00,
513262,ST.STR.WHEEL,B ,Q,629.35,636.25,614.05,617.65,620.40,626.45,387,2577,1599190.00,
513269,MAN IND.(I) ,B ,Q,79.00,79.00,73.65,76.05,76.00,76.60,456,43866,3315686.00,
513295,IMEC        ,X ,Q,1.72,1.80,1.72,1.80,1.80,1.72,3,201,361.00,
513305,TERRASCOPE  ,X ,Q,1.99,1.99,1.81,1.81,1.81,1.90,23,22335,40597.00,
513309,GOLKONDA    ,Z ,Q,4.71,4.71,4.71,4.71,4.71,4.49,1,150,706.00,
513335,METALFORGE  ,B ,Q,5.00,5.00,5.00,5.00,5.00,4.77,8,2654,13270.00,
513337,GUJ.TOOLROOM,XT,Q,8.70,8.70,8.35,8.35,8.35,8.78,2,45,382.00,
513343,GRAND FOUND ,B ,Q,2.21,2.21,2.01,2.20,2.20,2.11,11,11990,25451.00,
513349,AJMERA      ,B ,Q,130.20,131.35,128.05,128.30,128.30,128.70,216,14940,1941463.00,
513353,COCHIN MIN. ,X ,Q,142.50,143.50,136.00,140.65,143.50,136.25,77,5891,825341.00,
513361,ISW LTD     ,XT,Q,0.75,0.75,0.75,0.75,0.75,0.72,40,66856,50142.00,
513369,RAJKUMAR FRG,X ,Q,36.95,36.95,33.30,34.80,34.70,35.25,17,1294,45212.00,
513375,CARBORUNDUM ,A ,Q,537.70,543.00,517.60,524.35,525.00,527.85,1489,32339,17070964.00,
513377,MINERAL&METL,A ,Q,29.35,29.75,28.65,29.05,29.05,29.05,1097,327108,9555542.00,
513397,VALLABH STEL,X ,Q,8.39,8.39,8.39,8.39,8.39,8.79,2,250,2097.00,
513401,ASHIANA ISP.,X ,Q,12.07,12.70,12.07,12.70,12.70,12.70,4,111,1346.00,
513403,PM TELELINN ,X ,Q,3.33,3.33,3.33,3.33,3.33,3.33,1,50,166.00,
513430,MAITRI      ,XT,Q,6.56,6.56,6.50,6.50,6.50,6.25,5,696,4565.00,
513434,TATA METALIK,A ,Q,792.70,792.70,766.95,774.90,774.00,783.75,877,31430,24449459.00,
513446,JSWISPL     ,B ,Q,27.55,27.55,25.80,26.20,26.25,26.90,293,51269,1346843.00,
513452,ELANGO INDUS,XT,Q,2.00,2.00,2.00,2.00,2.00,2.00,2,300,600.00,
513456,KANISHK ST. ,XT,Q,12.22,12.22,12.21,12.22,12.22,11.64,13,1717,20981.00,
513460,MAHALAXMI SM,Z ,Q,4.03,4.03,3.95,4.00,4.00,4.03,4,51,203.00,
513472,SIMPLEX CAST,X ,Q,16.20,19.55,16.20,19.45,19.45,17.80,23,3854,74672.00,
513488,SH.STEEL WIR,X ,Q,21.45,23.85,21.45,23.00,23.00,22.00,18,1732,38708.00,
513498,SOUTH.MAGNES,XT,Q,11.20,11.20,11.20,11.20,11.20,11.75,1,75,840.00,
513502,BARODA EXTR.,XT,Q,0.65,0.68,0.62,0.65,0.67,0.65,99,72080,46682.00,
513509,KALYANI FORG,T ,Q,147.20,147.20,141.25,146.90,146.90,140.30,8,217,31660.00,
513511,PANCH.STEEL ,X ,Q,39.85,39.85,37.20,39.15,38.10,38.10,18,1470,57095.00,
513513,ADITYA ISPAT,X ,Q,5.20,5.20,5.20,5.20,5.20,5.47,6,433,2251.00,
513515,S.R.INDUS.  ,XT,Q,3.16,3.16,2.87,3.16,3.16,3.01,8,1416,4110.00,
513517,STEELCAST   ,X ,Q,150.00,153.00,145.05,150.50,153.00,150.00,7,402,60215.00,
513519,PITTIENG    ,B ,Q,66.45,66.75,65.30,66.30,66.00,66.20,903,98767,6515279.00,
513528,GLITTEK GRAN,X ,Q,1.68,1.68,1.68,1.68,1.68,1.68,2,150,252.00,
513532,PRADEEP MET.,X ,Q,56.05,57.95,55.35,55.90,55.35,56.15,16,1082,60657.00,
513536,GNRL        ,X ,Q,18.97,18.97,18.31,18.63,18.63,18.61,105,8176,153408.00,
513548,SHARDA ISPAT,XT,Q,74.45,74.45,74.45,74.45,74.45,75.95,18,278,20697.00,
513554,MAHA STEEL  ,B ,Q,106.00,106.85,102.95,103.10,102.95,106.85,111,1296,134213.00,
513566,NOVA IRON&ST,XT,Q,7.68,7.68,7.68,7.68,7.68,7.83,6,1468,11274.00,
513579,FOUNDRY FUEL,Z ,Q,1.14,1.14,1.14,1.14,1.14,1.20,2,250,285.00,
513599,HIND.COPPER ,A ,Q,74.80,76.45,72.55,73.90,73.90,74.55,2443,523288,38529163.00,
513605,SRIPIPES    ,A ,Q,159.40,165.70,159.25,163.10,163.85,159.30,225,9281,1510974.00,
513642,AXEL POLYMER,XT,Q,13.10,13.10,13.10,13.10,13.10,13.25,2,200,2620.00,
513683,NLCINDIA    ,A ,Q,57.75,59.75,56.00,57.80,57.80,57.65,2430,438255,25513312.00,
513687,SPECTRA IND.,XT,Q,3.20,3.20,3.20,3.20,3.20,3.14,2,977,3126.00,
513691,JMT AUTO LTD,T ,Q,2.90,3.00,2.86,2.89,2.87,2.95,165,54477,158217.00,
513693,KIC METALIKS,X ,Q,38.95,38.95,36.00,36.95,36.95,38.25,12,1172,43121.00,
513709,SHILP GRAVUR,X ,Q,97.00,102.95,94.50,96.05,96.10,95.00,246,21324,2058071.00,
513713,WHITEORG    ,X ,Q,5.20,5.25,5.00,5.07,5.07,5.08,136,92742,470810.00,
513723,HIMALAYA GR.,X ,Q,20.00,20.00,19.80,19.80,19.80,20.80,4,710,14198.00,
513729,ARO GRANITE ,B ,Q,45.25,45.25,43.50,43.85,43.85,44.15,62,3036,133529.00,
514010,HIM.FIBRES  ,XT,Q,3.18,3.18,3.18,3.18,3.18,3.12,30,6431,20450.00,
514030,DEEPAK SPINN,X ,Q,107.00,114.80,103.05,103.20,103.20,107.65,90,4448,474860.00,
514034,JBF IND.LTD ,B ,Q,13.48,14.05,13.17,13.98,14.02,13.59,111,11071,151390.00,
514036,LOY.TEX MILL,X ,Q,520.05,520.20,520.05,520.05,520.05,519.80,5,2000,1040250.00,
514043,HIMAT.SEIDE ,A ,Q,151.30,154.00,148.40,151.55,151.40,151.30,461,13099,1980081.00,
514045,BSL LTD.    ,B ,Q,31.60,32.70,31.60,32.20,32.20,31.70,23,725,23238.00,
514087,PBM POLYTEX ,X ,Q,56.35,58.70,53.55,56.00,56.00,58.75,16,1114,62471.00,
514113,ADHINATH TEX,XT,Q,4.43,4.43,4.43,4.43,4.43,4.31,6,430,1904.00,
514128,KONARK SYN. ,X ,Q,7.00,7.00,7.00,7.00,7.00,7.32,1,10,70.00,
514138,SURYALATA SP,XT,Q,125.30,128.70,123.25,128.50,128.50,128.50,20,1157,145552.00,
514140,SURYAVA SPIN,XT,Q,4.00,4.00,4.00,4.00,4.00,3.81,5,314,1256.00,
514142,TT LTD.     ,B ,Q,50.95,50.95,46.30,50.50,50.50,50.65,48,1556,76301.00,
514144,UNIWORTH LTD,XT,Q,0.40,0.40,0.40,0.40,0.40,0.39,2,500,200.00,
514162,WELSPUN (I) ,A ,Q,66.15,68.10,66.05,67.85,68.00,66.35,556,69574,4674723.00,
514165,IND.ACRYLICS,X ,Q,10.44,10.88,10.00,10.60,10.40,10.21,228,118201,1224045.00,
514167,GANESH ECOSP,B ,Q,520.00,548.90,515.60,543.60,543.60,511.05,771,20894,11257553.00,
514171,CEETA IND.  ,XT,Q,4.12,4.12,4.12,4.12,4.12,3.93,1,21,86.00,
514175,VARDHMAN POL,B ,Q,13.98,14.20,13.50,14.17,13.83,13.97,43,6613,93007.00,
514183,BLA ROS IND ,X ,Q,140.50,140.50,135.10,137.70,137.00,140.40,787,45823,6315972.00,
514197,ST CORP     ,XT,Q,5.42,5.42,5.42,5.42,5.42,5.42,2,50,271.00,
514215,BINNY LTD.  ,X ,Q,86.00,89.95,85.00,86.85,87.00,86.85,104,13053,1144110.00,
514223,RAMGOPAL POL,XT,Q,1.90,1.90,1.90,1.90,1.90,1.99,1,50,95.00,
514234,SANGAM INDIA,T ,Q,79.00,79.00,75.40,76.65,78.00,79.25,27,2098,161107.00,
514240,KUSHIND     ,X ,Q,1.75,1.79,1.75,1.79,1.79,1.76,14,4060,7255.00,
514264,SEASONS TEXT,XT,Q,6.23,6.23,6.23,6.23,6.23,5.94,2,1000,6230.00,
514266,ZENITH FIBRE,X ,Q,40.05,42.50,39.10,40.35,39.30,40.05,23,1627,67314.00,
514272,BHILWARA SP.,X ,Q,14.20,14.50,14.00,14.00,14.00,14.50,5,621,8754.00,
514274,AARVEE DENIM,B ,Q,21.00,21.00,20.35,20.40,20.40,21.00,32,2602,53799.00,
514286,ASHIMA LTD. ,B ,Q,13.10,13.15,12.95,13.15,13.15,12.99,49,12508,163146.00,
514300,PIONEER EMB ,B ,Q,44.70,44.90,43.00,44.70,44.45,44.65,109,4381,194283.00,
514302,VIPPY SPIN. ,X ,Q,40.80,40.80,38.70,40.10,40.25,39.45,17,726,28544.00,
514312,JAY HIND SYN,XT,Q,2.85,2.85,2.80,2.80,2.80,2.85,8,709,1995.00,
514316,RAGHUVIR SYN,X ,Q,218.00,218.00,217.50,218.00,218.00,218.00,5,400,87150.00,
514322,KAMADGIRI   ,X ,Q,32.35,33.00,31.65,33.00,33.00,32.50,11,1677,55268.00,
514326,PATSPIN INDI,B ,Q,5.35,5.70,5.35,5.70,5.70,5.46,9,1701,9100.00,
514330,ONEGLOBAL   ,X ,Q,3.16,3.16,3.00,3.16,3.16,3.01,3,410,1263.00,
514332,NEOINFRA    ,X ,Q,14.00,14.25,14.00,14.25,14.25,14.45,2,60,852.00,
514354,PREMIER POLY,B ,Q,40.75,40.75,40.00,40.10,40.10,40.45,11,535,21527.00,
514360,KRRAIL      ,X ,Q,13.30,15.59,13.30,14.97,14.98,14.75,11,552,8096.00,
514386,GUJ COTEX   ,X ,Q,1.34,1.34,1.34,1.34,1.34,1.34,4,1300,1742.00,
514394,AJIL        ,X ,Q,37.65,37.65,34.20,35.40,35.50,35.95,115,17291,613181.00,
514400,GARWARE SYN.,X ,Q,3.62,3.62,3.62,3.62,3.62,3.69,1,1,3.00,
514412,SARUPINDUS  ,X ,Q,17.50,17.65,17.50,17.65,17.65,16.85,8,296,5201.00,
514418,MANORG      ,X ,Q,506.85,512.00,493.40,508.15,510.00,493.40,457,22008,11098487.00,
514428,HINDU.ADHESI,X ,Q,123.95,124.95,119.55,122.00,122.00,123.60,14,272,33550.00,
514442,SRI KPR IND ,X ,Q,13.33,13.33,13.33,13.33,13.33,13.33,3,45,599.00,
514448,JYOTI RESINS,X ,Q,394.00,411.00,390.60,398.25,398.25,394.85,227,6930,2771069.00,
514450,MAHA.RUBTECH,X ,Q,40.80,42.00,40.20,40.30,40.20,42.05,43,11545,474563.00,
514470,WIMSOME TEXT,T ,Q,31.20,31.80,31.20,31.80,31.80,32.65,4,2949,93718.00,
514484,THAMBI MOD. ,X ,Q,7.22,7.22,7.22,7.22,7.22,7.22,2,200,1444.00,
515008,MOD.INSUL.  ,XT,Q,62.90,62.90,58.10,59.80,59.30,61.15,145,16899,1003820.00,
515030,ASAHI IN.GLA,A ,Q,286.85,297.80,280.10,282.95,282.85,285.85,1257,27636,7990139.00,
515037,MURD.CERAM  ,B ,Q,22.40,22.70,22.00,22.25,22.30,21.95,97,14741,329321.00,
515043,SAINT-GOBAIN,X ,Q,67.40,67.40,65.70,66.35,66.35,66.50,305,42568,2819316.00,
515055,ANANTRAJ    ,B ,Q,46.90,47.60,43.25,43.35,43.35,45.50,905,217697,9723154.00,
515059,MADHUS.IND. ,X ,Q,10.73,10.73,10.73,10.73,10.73,10.22,2,210,2253.00,
515085,RESTILE CER.,X ,Q,2.75,2.88,2.66,2.86,2.86,2.75,10,775,2115.00,
515093,MADHAV MARB.,B ,Q,55.00,55.15,53.80,54.60,54.60,54.55,39,2517,137202.00,
515127,RAMASIGNS   ,X ,Q,2.17,2.17,2.17,2.17,2.17,2.28,7,752,1631.00,
515145,HIND.NAT.GLS,B ,Q,28.55,28.55,27.55,28.00,28.10,27.70,177,27493,769166.00,
515147,HALDYN GLASS,X ,Q,31.10,32.00,31.05,31.60,31.85,31.30,257,47860,1512067.00,
516003,DUROPLY     ,X ,Q,76.25,76.25,64.65,74.00,74.00,70.00,356,35850,2481655.00,
516007,MANGALAM TIM,B ,Q,12.30,12.35,12.30,12.35,12.35,11.23,33,30251,373179.00,
516016,SHREYANS IND,B ,Q,82.45,82.45,78.15,78.95,78.95,81.10,61,2633,209402.00,
516020,AGIO PAPER  ,XT,Q,2.62,2.75,2.62,2.75,2.75,2.62,4,103,270.00,
516022,STAR PAPER  ,B ,Q,108.35,110.10,105.90,107.90,107.90,107.95,252,8669,936472.00,
516030,YASHPAKKA   ,X ,Q,74.40,82.20,74.40,82.15,82.20,78.30,1104,243054,19008158.00,
516064,ARROWGREEN  ,B ,Q,62.00,63.00,60.30,61.35,61.35,61.95,120,3745,228117.00,
516072,VISHNU CHEM ,B ,Q,179.50,179.50,175.00,179.40,179.45,177.40,30,894,159346.00,
516078,JUMBO BAG   ,Z ,Q,8.15,8.94,8.15,8.90,8.90,8.55,4,166,1398.00,
516082,N.R.AGARWAL ,B ,Q,221.20,224.50,219.00,224.05,224.05,221.00,166,1102,244601.00,
516086,SH.RAJES.PAP,XT,Q,3.50,3.50,3.50,3.50,3.50,3.68,4,110,385.00,
516092,3PLAND      ,B ,Q,9.01,9.01,9.01,9.01,9.01,9.11,1,103,928.00,
516096,SANGAL PAPER,XT,Q,74.05,74.25,74.00,74.25,74.25,74.00,4,240,17784.00,
516098,VENTURA TEXL,X ,Q,2.71,2.71,2.71,2.71,2.71,2.85,3,62,168.00,
516108,S.I.PAPER   ,X ,Q,80.00,82.00,80.00,80.95,81.00,81.25,50,3438,278737.00,
516110,SCANDENT    ,XT,Q,15.96,15.96,15.96,15.96,15.96,15.50,1,250,3990.00,
517015,VINDHYA TELE,A ,Q,843.95,843.95,822.85,829.30,832.00,822.40,255,1963,1637118.00,
517035,RUTTONSHA IN,X ,Q,37.90,37.90,36.35,36.40,36.40,38.00,4,22,810.00,
517041,ADORWELDING ,B ,Q,301.10,308.65,300.70,302.95,302.90,301.75,194,2104,637251.00,
517044,INT.DATA MAN,XT,Q,5.00,5.00,4.75,4.75,4.75,5.00,6,267,1293.00,
517059,SALZER ELEC ,B ,Q,123.85,123.85,119.05,119.35,119.75,120.40,135,2162,261906.00,
517063,JETINFOTRAN ,X ,Q,37.45,37.45,35.20,36.75,36.85,35.15,21,1754,64313.00,
517077,INDAGIV COMM,XT,Q,29.95,29.95,29.95,29.95,29.95,28.75,1,1,29.00,
517096,APLAB LTD.  ,X ,Q,19.55,21.70,19.55,20.20,20.15,21.25,20,921,19347.00,
517119,PCS TECH    ,X ,Q,4.94,5.44,4.94,5.16,5.16,5.20,14,2827,15227.00,
517146,USHA MART.LT,A ,Q,32.35,32.85,30.45,30.65,30.60,32.15,599,90772,2801812.00,
517166,SPEL SEMICON,XT,Q,14.00,14.00,13.47,13.47,13.47,14.17,58,11263,153319.00,
517168,SUBROS LTD. ,A ,Q,328.50,332.00,323.00,324.65,326.10,329.30,142,3303,1081985.00,
517170,KLKELEC     ,XT,Q,12.50,12.50,12.50,12.50,12.50,12.50,1,10000,125000.00,
517174,HONEYWELL   ,A ,Q,42985.00,42999.00,42000.00,42284.50,42284.50,42639.40,111,158,6705534.00,
517201,SWITCH.TECH.,X ,Q,28.70,29.40,28.70,29.40,29.40,28.00,3,549,15838.00,
517206,LUMAX IND   ,B ,Q,1413.95,1419.55,1402.75,1404.90,1411.40,1423.65,115,267,375754.00,
517214,DIGISPICE   ,T ,Q,55.15,55.15,55.15,55.15,55.15,52.55,20,3159,174218.00,
517230,PREM.AU.ELEC,Z ,Q,2.37,2.37,2.37,2.37,2.37,2.26,6,1650,3910.00,
517236,CALCOM VISIO,XT,Q,20.85,20.85,20.80,20.80,20.80,21.85,8,605,12599.00,
517238,DYNAVISION  ,XT,Q,55.25,56.00,55.25,56.00,56.00,57.00,2,150,8325.00,
517246,BCC FUBA    ,XT,Q,12.55,12.55,11.40,11.60,11.60,11.99,22,4566,52506.00,
517258,PRECISION EL,XT,Q,16.65,16.65,16.65,16.65,16.65,17.50,2,32,532.00,
517264,FINELINE CI ,X ,Q,16.65,16.65,16.65,16.65,16.65,16.65,1,50,832.00,
517271,HBL P SYS   ,B ,Q,34.40,35.35,34.30,34.85,34.85,34.85,729,78816,2741054.00,
517273,S&S POWER SW,T ,Q,15.21,15.21,13.80,14.90,14.90,14.50,7,529,7432.00,
517288,GUJARATPOLY ,X ,Q,7.15,7.15,7.15,7.15,7.15,7.15,2,310,2216.00,
517300,GUJ.IND.POW.,A ,Q,76.35,77.80,76.35,77.20,77.20,77.25,146,10768,830407.00,
517330,CMI LTD.    ,B ,Q,42.10,44.20,41.85,44.00,44.15,42.60,603,34705,1501584.00,
517334,MOTHERSON SS,A ,Q,161.50,176.75,159.15,174.30,174.30,161.50,15908,3368891,574089255.00,
517344,MINDTECK (I),B ,Q,45.35,46.00,44.40,44.90,44.40,46.20,45,2405,108425.00,
517354,HAVELLSINDIA,A ,Q,1139.10,1150.30,1126.00,1139.15,1139.15,1138.95,1457,38727,44058224.00,
517356,ACI INFOCOM ,X ,Q,0.30,0.30,0.29,0.30,0.30,0.30,18,320583,96174.00,
517370,INCAP LTD.  ,XT,Q,22.00,23.00,21.85,23.00,23.00,23.00,3,17,379.00,
517372,GUJ.INTRUX  ,X ,Q,102.00,104.00,99.00,104.00,104.00,101.00,6,364,36707.00,
517380,IGARSHI MOT ,A ,Q,335.00,338.90,325.00,327.80,329.75,332.30,180,2913,962473.00,
517385,SYMPHONY    ,A ,Q,1026.00,1082.45,1024.25,1036.45,1041.65,1014.90,1359,11175,11803621.00,
517393,VINTRON INF.,X ,Q,0.58,0.63,0.58,0.60,0.60,0.60,13,21318,13034.00,
517399,VXL INSTRUM.,X ,Q,2.33,2.33,2.33,2.33,2.33,2.45,1,1000,2330.00,
517411,SHYAM TELEC.,B ,Q,5.65,6.00,5.65,5.74,5.74,6.09,6,1017,5858.00,
517415,LEE&NEE SOFT,XT,Q,2.23,2.23,2.23,2.23,2.23,2.34,1,1,2.00,
517417,PATEL AIRTEM,X ,Q,169.70,169.70,163.15,166.70,167.90,162.65,593,55018,9187127.00,
517421,BFLYGANDHI  ,B ,Q,606.00,606.00,565.80,573.00,573.00,589.30,500,5009,2928240.00,
517429,ATHENAGLO   ,XT,Q,41.00,43.95,40.85,41.60,41.60,42.40,70,15000,620237.00,
517447,R.S.SOFTWARE,B ,Q,25.30,25.95,24.85,25.80,25.15,25.50,85,7617,193563.00,
517449,MAGNA ELECTR,X ,Q,167.00,173.75,167.00,168.35,168.00,169.50,17,320,54135.00,
517467,MARSONS     ,Z ,Q,7.43,8.21,7.43,7.59,7.52,7.82,37,8277,66600.00,
517477,ELNET TECH. ,X ,Q,133.00,133.00,128.50,130.45,131.45,130.15,77,3293,429536.00,
517494,ACCEL       ,X ,Q,11.33,12.60,10.85,12.44,12.44,10.57,295,107612,1320278.00,
517498,WEBELSOLAR  ,B ,Q,36.80,38.40,36.65,38.15,38.30,37.10,325,33323,1259086.00,
517500,ROTO PUMPS  ,X ,Q,138.70,144.00,135.30,142.80,142.80,137.30,317,21031,2958517.00,
517506,TTK PRESTIGE,A ,Q,5916.00,7103.45,5851.30,6951.35,6951.35,5919.55,6126,22638,149759982.00,
517514,DHINDIA     ,X ,Q,14.85,15.45,14.50,14.60,14.50,15.55,32,3525,51610.00,
517522,RAJ GLO WIR ,B ,Q,574.95,574.95,566.90,568.75,567.00,569.75,72,1138,647898.00,
517530,SURANATP    ,B ,Q,4.79,4.81,4.62,4.73,4.75,4.86,71,18158,85074.00,
517536,ONWARD TECHN,B ,Q,98.90,101.35,96.60,99.75,100.00,98.85,229,8949,884572.00,
517544,CENTUM ELEC ,B ,Q,445.30,445.75,426.30,438.20,440.00,445.75,155,4576,2016698.00,
517546,ALFA TRANSFO,X ,Q,14.70,14.70,14.61,14.61,14.61,15.37,10,1568,22914.00,
517548,STARLITE COM,Z ,Q,3.02,3.02,2.74,2.74,2.74,2.88,18,2581,7240.00,
517554,NHCFOODS    ,X ,Q,5.47,5.50,5.47,5.50,5.50,5.75,20,10912,59919.00,
517562,TRIGYN TECH ,B ,Q,81.15,81.15,73.50,75.10,74.90,81.65,507,30022,2264127.00,
517569,KEI INDUST. ,A ,Q,488.00,502.95,484.00,498.85,498.85,490.35,1468,17075,8438367.00,
517571,IMPPOWERS   ,B ,Q,18.00,18.00,17.15,17.80,17.15,18.95,56,2540,44525.00,
