SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532373,WEPSOLN     ,X ,Q,25.50,26.20,23.20,23.55,23.60,23.85,40,4946,123251.00,
532374,STER TECH   ,A ,Q,184.90,187.55,178.40,180.10,180.10,183.15,1465,96704,17818136.00,
532375,TIPSINDUSTR ,T ,Q,380.05,398.85,375.00,382.30,375.00,383.25,22,550,212776.00,
532376,MRO-TEK     ,B ,Q,23.85,23.85,23.85,23.85,23.85,22.75,6,2525,60221.00,
532378,UNIVERSAL A ,X ,Q,0.73,0.73,0.73,0.73,0.73,0.76,2,1830,1335.00,
532379,FIRSTOBJ    ,X ,Q,5.23,5.70,5.23,5.70,5.70,5.50,6,423,2307.00,
532380,BABA ARTS   ,X ,Q,10.00,10.49,9.40,10.00,10.00,9.41,41,30494,305769.00,
532382,BALAJI TELE.,A ,Q,62.20,63.10,62.00,62.25,62.60,62.20,87,6420,401566.00,
532384,TYCHE INDS  ,X ,Q,214.00,222.00,214.00,217.50,218.00,219.45,280,15744,3406035.00,
532386,CALIFORN.SOF,B ,Q,9.11,9.40,8.90,9.34,9.39,9.03,62,11199,103489.00,
532387,PRITISHN COM,B ,Q,19.60,20.00,19.10,19.40,19.45,18.75,19,410,7954.00,
532388,INDIAN OVER.,A ,Q,11.80,12.25,11.13,11.36,11.36,11.67,4136,3675809,43393013.00,
532390,TAJ GVK HOTL,A ,Q,136.90,136.90,133.15,133.60,133.60,133.25,175,6175,827270.00,
532391,OPTO CIRCUIT,B ,Q,4.81,4.99,4.76,4.98,4.99,4.88,191,77799,377983.00,
532392,CREATIVE EYE,B ,Q,2.94,3.19,2.94,3.10,3.10,3.09,12,4439,13928.00,
532395,AXISCADES   ,B ,Q,52.60,52.90,50.00,50.40,50.95,52.45,269,14837,760100.00,
532398,UMESL       ,T ,Q,6.75,6.75,6.75,6.75,6.75,7.10,12,648,4374.00,
532400,BSOFT       ,A ,Q,256.60,264.10,253.50,256.65,256.65,256.40,1729,67133,17398667.00,
532404,SAVEN TECHNO,X ,Q,37.35,37.35,37.35,37.35,37.35,39.30,102,15732,587590.00,
532406,AVANTEL LTD ,X ,Q,414.90,414.90,392.00,393.40,393.00,395.75,234,5776,2300482.00,
532407,MOSCHIP     ,X ,Q,16.95,17.20,16.75,16.75,16.75,17.60,233,78326,1316822.00,
532408,MEGASOFT LTD,B ,Q,10.96,11.30,10.80,10.93,10.93,11.04,174,43728,476012.00,
532410,TRANSCORP IN,X ,Q,9.94,9.94,8.50,9.44,9.44,9.23,47,6535,60617.00,
532413,CEREBRA INTE,B ,Q,58.75,64.00,57.05,59.70,60.25,58.50,1621,230584,14157983.00,
532416,MID-DAY MULT,B ,Q,5.42,5.42,5.42,5.42,5.42,5.70,1,2,10.00,
532419,SMARTLINK   ,B ,Q,88.00,89.20,88.00,88.90,88.90,88.00,6,213,18916.00,
532424,GODREJ CONS ,A ,Q,735.20,747.75,705.15,743.55,743.55,736.30,5325,138861,101835742.00,
532425,GENUSPRIME  ,X ,Q,4.27,4.27,4.27,4.27,4.27,4.19,3,1765,7536.00,
532430,BF UTILI    ,A ,Q,293.25,294.25,283.10,285.10,286.60,291.60,562,27671,8002085.00,
532432,UNITD SPR   ,B ,Q,585.00,585.00,566.00,568.45,568.45,580.30,4615,279100,159944452.00,
532435,SANINFRA    ,X ,Q,93.10,100.00,92.20,96.35,96.35,97.00,20,579,53856.00,
532439,OLECTRA     ,B ,Q,175.00,181.55,171.45,177.25,178.15,177.30,1288,58408,10368913.00,
532440,MPS LTD     ,B ,Q,448.35,480.65,443.65,468.35,470.60,450.90,218,1410,652166.00,
532441,RNBOWDENIM  ,X ,Q,1.40,1.40,1.40,1.40,1.40,1.34,5,1553,2174.00,
532443,CERA SANITAR,A ,Q,3554.15,3556.00,3491.25,3528.75,3535.00,3554.15,173,427,1503450.00,
532454,BHARTI ARTL ,A ,Q,598.00,607.50,595.00,598.80,598.80,597.35,21314,1209640,727978601.00,
532455,SHALIMAR WIR,X ,Q,5.40,5.45,5.03,5.03,5.39,5.29,32,3652,19246.00,
532456,COMPUAGE INF,B ,Q,15.10,15.15,14.85,14.95,14.95,14.90,63,15509,232453.00,
532457,GULSHAN POLY,B ,Q,94.15,97.00,92.15,92.90,93.10,94.00,306,14164,1340974.00,
532459,FAZE3AUTO   ,X ,Q,67.85,67.85,67.85,67.85,67.85,61.70,45,4185,283952.00,
532460,PONNI SUG(ER,B ,Q,144.95,146.10,143.25,143.70,143.45,145.05,89,738,106638.00,
532461,PUNJAB NATIO,A ,Q,38.40,41.10,37.35,39.05,39.05,38.00,20326,18457429,730707934.00,
532466,ORACLE FIN  ,A ,Q,3242.65,3253.00,3211.85,3228.05,3227.00,3242.10,414,1532,4964309.00,
532468,KAMAHOLDING ,A ,Q,6110.00,6110.00,5900.00,5925.35,5900.00,6104.80,62,141,846354.00,
532475,APTECH LTD  ,A ,Q,221.90,224.75,214.05,215.60,215.40,217.00,778,70285,15365896.00,
532477,UNION BANK L,A ,Q,34.05,34.65,33.20,33.75,33.75,34.00,1568,929966,31642170.00,
532478,UNITED BREWA,A ,Q,1304.95,1304.95,1264.35,1275.55,1278.25,1269.65,639,11323,14474018.00,
532479,ISMT LTD    ,B ,Q,11.44,11.59,11.20,11.40,11.45,11.51,55,11090,126545.00,
532481,NOIDA-TOLL B,B ,Q,5.85,6.20,5.71,6.00,6.00,5.90,249,8609,51208.00,
532482,GRANULES (I),A ,Q,334.65,334.65,325.95,327.05,327.05,331.95,5120,139134,45706813.00,
532483,CANARA BANK ,A ,Q,159.75,162.30,154.80,155.65,155.65,158.40,7574,1422395,225873742.00,
532485,BALMER LA.IN,B ,Q,400.10,407.90,381.00,399.20,401.50,410.65,726,30701,12200696.00,
532486,POKARNA LTD ,B ,Q,255.75,258.50,246.00,253.60,252.75,249.25,879,18718,4728142.00,
532488,DIVI'S LAB. ,A ,Q,3795.00,3840.50,3707.95,3721.60,3721.60,3781.65,2744,39344,148616649.00,
532493,ASTRA MICRO ,A ,Q,121.35,121.35,118.85,119.15,119.80,120.65,236,17953,2144030.00,
532497,RADICOKHAIT ,A ,Q,522.00,522.00,515.00,516.70,519.30,520.70,1135,78937,40896832.00,
532498,SHRMCITYUN  ,A ,Q,1497.15,1527.05,1453.20,1470.15,1470.15,1487.95,791,3354,5014924.00,
532500,MARUTISUZUK ,A ,Q,7575.75,7677.20,7575.00,7626.90,7626.90,7574.20,3286,22078,168615677.00,
532503,RAJAPAMILLS ,X ,Q,759.95,759.95,736.10,740.25,740.25,751.45,159,3035,2266912.00,
532504,NAVIN FLUORI,A ,Q,2510.00,2548.75,2498.90,2516.00,2516.00,2504.05,583,3560,8975407.00,
532505,UCOBANK     ,A ,Q,13.20,13.24,13.04,13.14,13.14,13.18,5113,377318,4963891.00,
532507,BAG FIL MED ,B ,Q,2.71,2.80,2.61,2.61,2.66,2.68,85,35867,95775.00,
532508,JSL         ,A ,Q,78.25,79.35,75.00,75.40,75.40,77.25,1084,119764,9261442.00,
532509,SUPRAJIT ENG,A ,Q,245.00,252.00,235.30,237.65,237.65,245.25,1140,33820,8243515.00,
532513,TVSELE      ,B ,Q,124.55,126.00,121.70,122.35,122.35,124.70,406,8827,1086900.00,
532514,INDRA GAS   ,A ,Q,549.00,564.45,547.55,556.55,557.50,543.85,2799,127420,70961773.00,
532515,TV TODAY    ,A ,Q,242.35,244.55,240.60,241.70,241.80,243.25,71,740,179580.00,
532521,PALRED      ,T ,Q,80.75,82.95,77.05,77.80,77.80,81.05,59,2241,176988.00,
532522,PETRONET LNG,A ,Q,243.00,245.65,241.80,242.20,242.20,242.10,2323,131118,31903369.00,
532523,BIOCON LTD. ,A ,Q,410.30,410.30,402.80,404.65,404.65,409.05,7455,407250,165287996.00,
532524,PTC INDIA   ,A ,Q,63.40,64.90,62.50,63.70,63.50,62.60,923,198200,12709634.00,
532525,BANK MAHA   ,A ,Q,16.40,16.40,15.85,15.96,15.85,16.32,1032,568700,9126477.00,
532527,RK FORGINGS ,A ,Q,548.50,555.25,524.35,541.80,526.50,542.25,91,14732,7983748.00,
532528,DATAM GLOB  ,B ,Q,115.55,115.55,112.45,113.00,113.00,115.35,226,8842,1010173.00,
532529,NDTV        ,B ,Q,40.45,40.45,39.90,39.90,40.00,39.90,29,1033,41453.00,
532531,STAR        ,A ,Q,839.00,875.00,839.00,848.65,848.65,838.55,2245,74272,63908792.00,
532532,JAIPRA      ,A ,Q,7.45,7.45,7.22,7.29,7.29,7.10,3890,7271753,53913501.00,
532538,ULTRATECH CM,A ,Q,6460.00,6479.00,6371.05,6417.60,6423.30,6369.40,4481,35587,229161974.00,
532539,MINDA IND   ,A ,Q,598.00,606.25,573.00,579.90,586.00,593.55,2866,44738,26213527.00,
532540,TCS LTD.    ,A ,Q,3200.00,3245.15,3165.05,3175.80,3175.80,3215.15,10493,123700,397642070.00,
532541,COFORGE     ,A ,Q,2620.00,2642.90,2527.10,2545.25,2545.25,2607.90,2116,17511,45472965.00,
532543,GULFPETRO   ,B ,Q,42.00,42.95,41.50,42.95,42.95,42.05,133,7907,334029.00,
532548,CENTURYPLY  ,A ,Q,283.00,299.50,278.65,282.85,282.85,287.15,2233,68721,19969240.00,
532553,WELENT      ,A ,Q,92.80,93.25,90.50,91.45,90.50,93.30,162,8907,821722.00,
532555,NTPC LTD    ,A ,Q,100.80,101.20,99.50,100.00,100.00,100.35,6797,1543592,154798888.00,
532604,SALSTEEL    ,B ,Q,3.95,3.95,3.73,3.73,3.73,3.92,26,47194,181977.00,
532605,JBM AUTO    ,B ,Q,416.00,420.00,406.20,409.65,411.65,414.80,553,8344,3444071.00,
532610,DWAR SUGAR  ,A ,Q,27.20,27.25,26.65,26.70,27.00,27.10,166,44168,1185823.00,
532612,INDOCO REM  ,A ,Q,321.20,333.00,306.00,314.55,314.55,316.20,1187,23939,7736702.00,
532613,VIPCLOTHNG  ,T ,Q,14.68,14.68,13.86,13.94,14.10,14.40,45,6946,98128.00,
532616,XCHANGING   ,B ,Q,78.65,78.65,76.05,76.90,76.95,78.65,156,15434,1184882.00,
532617,JETAIRWAYS  ,Z ,Q,100.00,100.00,100.00,100.00,100.00,95.25,207,27373,2737300.00,
532621,MORARJETEX  ,B ,Q,11.95,13.11,11.30,12.98,13.11,11.92,73,11515,146572.00,
532622,GATEWAY DIST,A ,Q,166.15,170.00,161.35,162.80,161.35,165.60,481,27185,4496676.00,
532624,JINDALPH    ,B ,Q,31.55,31.60,31.50,31.50,31.50,32.25,13,1610,50775.00,
532626,PONDY OXIDES,X ,Q,254.80,254.80,230.00,230.90,230.90,246.00,437,18421,4396307.00,
532627,JPPOWER     ,B ,Q,2.63,2.65,2.48,2.50,2.50,2.64,13280,8291218,21180477.00,
532628,3I INFOTECH ,B ,Q,6.83,6.84,6.49,6.57,6.57,6.83,4148,2865054,19139032.00,
532629,MCNALLYB    ,T ,Q,10.81,10.81,10.81,10.81,10.81,10.30,27,10619,114791.00,
532630,GOKALDAS    ,B ,Q,77.50,81.20,77.00,77.25,77.25,78.60,249,13800,1092814.00,
532633,ALLSEC TECH ,B ,Q,306.00,360.60,306.00,323.30,318.00,312.20,3497,26356,8932756.00,
532636,IIFL        ,A ,Q,205.00,222.50,204.45,222.50,222.50,202.30,3896,399271,87752902.00,
532637,MAN DRUGORG ,B ,Q,135.50,142.80,135.50,136.65,136.00,139.60,359,10084,1398207.00,
532638,SHOPPER STOP,A ,Q,202.20,204.05,199.30,200.65,202.00,202.00,448,12285,2472576.00,
532640,CYBER MEDIA ,T ,Q,8.16,8.16,8.16,8.16,8.16,7.78,24,4988,40702.00,
532641,NDL         ,B ,Q,28.15,30.00,28.15,29.05,29.05,28.20,44,1156,33470.00,
532642,JSWHL       ,A ,Q,3823.10,3985.00,3810.00,3896.85,3858.30,3799.55,67,302,1174420.00,
532644,JK CEMENT   ,A ,Q,2350.00,2350.00,2248.80,2260.60,2260.60,2305.10,1464,13766,31623436.00,
532645,BEEYU OVERSE,X ,Q,0.64,0.65,0.64,0.64,0.64,0.64,6,4600,2974.00,
532648,YES BANK    ,A ,Q,17.10,17.15,16.60,16.65,16.65,17.05,16160,9156971,154103085.00,
532649,NECTAR LIFE ,B ,Q,21.25,21.25,20.25,20.40,20.40,20.70,88,22026,454221.00,
532650,MSP STEEL   ,B ,Q,7.92,7.95,7.90,7.95,7.95,7.58,40,12550,99369.00,
532651,SPL INDS    ,B ,Q,42.20,43.05,41.00,41.40,41.45,42.85,171,8997,378366.00,
532652,KARNATAKA BK,A ,Q,66.00,67.25,65.45,65.80,65.80,67.05,1621,257845,17098407.00,
532654,MCLEOD RUSSE,B ,Q,18.75,19.00,18.60,18.80,18.95,18.75,99,10453,197224.00,
532656,FACOR ALLOYS,XT,Q,2.90,3.00,2.84,3.00,3.00,2.86,168,244243,719308.00,
532659,IDFC        ,A ,Q,43.90,46.40,43.10,45.00,45.00,43.70,2008,704852,31595360.00,
532660,VIVIMED LABS,B ,Q,16.40,16.95,16.25,16.60,16.60,16.35,220,112598,1867904.00,
532661,RANE MADRAS ,B ,Q,291.55,296.70,288.00,288.10,288.20,288.75,47,813,237433.00,
532662,HT MEDIA    ,B ,Q,17.40,18.00,17.30,17.75,17.70,17.40,228,49360,877782.00,
532663,SASKEN      ,A ,Q,834.85,836.75,816.00,819.45,818.50,832.40,256,2405,1988395.00,
532666,FCS SOFTWARE,T ,Q,0.85,0.85,0.81,0.81,0.81,0.85,352,1245307,1017969.00,
532667,SUZLONENERGY,A ,Q,6.55,6.55,6.22,6.24,6.24,6.56,13150,9549444,60503534.00,
532668,AURIONPRO SO,B ,Q,81.25,81.80,78.00,79.00,78.00,81.15,101,2421,194525.00,
532670,RENUKA SUGAR,B ,Q,10.11,10.36,9.85,9.95,9.90,10.11,674,606003,6049142.00,
532673,KM SUGARMILL,B ,Q,10.77,10.89,9.60,10.71,10.65,10.65,90,19452,205546.00,
532674,BANNARI AMMA,B ,Q,159.95,161.55,146.55,149.95,150.00,153.85,265,7942,1202286.00,
532678,BOMBAY RAYON,B ,Q,10.84,10.96,10.74,10.88,10.96,11.09,41,5981,64861.00,
532679,SORILINFRA  ,B ,Q,125.85,127.15,117.00,118.15,118.30,126.45,353,16560,2016361.00,
532683,AIAENGINEER ,A ,Q,1996.50,2020.00,1955.20,1991.40,1996.20,1979.25,598,2601,5174856.00,
532684,EVEREST KANT,B ,Q,63.00,65.20,61.00,61.40,61.40,63.65,712,118086,7421862.00,
532686,KERNEX MICRO,T ,Q,24.90,26.80,24.90,26.25,26.80,25.60,27,9391,246714.00,
532687,REPRO INDIA ,B ,Q,383.10,389.55,366.55,376.60,372.00,376.80,214,3817,1438510.00,
532689,PVR LTD     ,A ,Q,1520.00,1529.45,1496.30,1500.10,1500.10,1519.50,4251,255621,388880542.00,
532692,RADHA MADHAV,B ,Q,3.02,3.09,2.99,3.09,3.09,2.95,19,15335,46997.00,
532693,PUNJ LLOYD  ,Z ,Q,2.01,2.05,1.95,2.00,2.00,1.98,136,142213,285538.00,
532694,BARTRONICSIN,Z ,Q,2.63,2.88,2.63,2.80,2.80,2.76,48,16033,43976.00,
532695,CELEBRITYFAS,T ,Q,5.37,5.63,5.30,5.39,5.63,5.41,11,942,5054.00,
532696,EDUCOMP SOLN,Z ,Q,3.10,3.23,3.10,3.18,3.23,3.09,52,27611,86828.00,
532698,NITINSPINNER,B ,Q,71.00,75.35,71.00,74.20,74.20,75.20,422,18898,1403433.00,
532699,ROYALORCH   ,B ,Q,71.70,72.70,71.70,71.70,71.70,71.60,40,1439,103848.00,
532700,ENT NETWORK ,B ,Q,155.50,163.30,155.50,162.60,162.00,160.20,63,997,159975.00,
532701,CELLA       ,Z ,Q,5.00,5.40,4.91,4.98,5.40,5.16,14,4729,23330.00,
532702,GUJ PETRONET,A ,Q,215.95,223.20,213.20,221.95,221.95,214.00,4197,227326,49978573.00,
532705,JAGRAN PRAK ,A ,Q,46.00,46.30,44.00,44.80,44.70,43.80,744,83590,3767895.00,
532706,INOX LEISURE,A ,Q,338.20,343.70,334.85,336.70,336.70,338.20,757,34012,11521732.00,
532707,DYNEMIC PRO ,B ,Q,400.50,408.00,373.10,376.15,376.15,393.30,1874,55252,21442931.00,
532710,SADBHAV ENGG,A ,Q,62.45,65.50,62.20,63.70,63.70,62.10,464,92288,5912613.00,
532712,REL COM LTD ,B ,Q,1.80,1.82,1.77,1.78,1.78,1.81,2870,5503028,9839029.00,
532713,SAKUMA EXPO ,B ,Q,5.98,6.10,5.80,5.90,5.91,5.98,420,249391,1476674.00,
532714,KEC INTERN  ,A ,Q,428.10,428.55,420.90,423.90,424.05,422.70,329,10424,4413439.00,
532716,GILLA ARBUT ,B ,Q,47.10,48.50,47.00,47.05,47.05,47.10,115,1378,65120.00,
532717,INDOTECHTR  ,B ,Q,104.05,104.90,101.50,101.70,104.50,105.00,74,463,47948.00,
532719,BL KASHYAP  ,T ,Q,10.66,11.44,10.65,10.67,10.65,11.21,36,21095,227133.00,
532720,M&M FINANSER,A ,Q,185.50,186.65,180.80,183.75,183.75,184.25,4858,554900,102051405.00,
532721,VISA STEEL  ,B ,Q,6.76,6.81,6.59,6.81,6.81,6.59,15,1376,9146.00,
532722,NITCO TILES ,B ,Q,24.05,24.05,23.75,23.80,23.75,23.95,60,5394,129243.00,
532723,MPDL        ,X ,Q,13.11,13.11,13.11,13.11,13.11,13.80,3,1000,13110.00,
532725,SOLAR IND   ,A ,Q,1240.00,1256.15,1221.00,1249.75,1248.00,1249.45,184,626,778880.00,
532726,GALLAN METAL,B ,Q,42.20,43.15,41.35,41.70,41.70,42.25,86,4378,183157.00,
532728,MALU PAPER  ,B ,Q,28.95,28.95,27.90,28.70,28.30,28.70,130,16195,468596.00,
532729,UTTAM SUGAR ,B ,Q,94.70,96.00,94.05,94.95,94.65,95.00,195,7136,677032.00,
532730,STL GLOBAL  ,B ,Q,9.09,9.21,9.00,9.11,9.11,9.17,58,3194,29036.00,
532732,KEWAL KIRAN ,B ,Q,928.00,928.00,876.95,883.15,885.20,890.05,53,236,209714.00,
532733,SUN TVNET   ,A ,Q,529.70,548.05,513.65,527.75,527.75,551.80,15639,467839,247130734.00,
532734,GODAWARI POW,A ,Q,488.00,509.05,486.30,491.25,493.00,492.60,655,11833,5891086.00,
532735,RSYSTEMINT  ,A ,Q,115.35,117.90,115.35,115.55,115.55,114.90,33,1052,122064.00,
532737,EMKAY GLOB F,B ,Q,68.40,70.00,65.30,69.20,68.05,68.15,171,4803,325947.00,
532738,TANTIA CONS ,Z ,Q,1.75,1.75,1.67,1.67,1.67,1.75,6,1300,2195.00,
532740,LOKESH MACH ,T ,Q,38.40,40.00,38.40,39.55,38.60,39.50,18,6073,240952.00,
532741,KAMDHENU    ,B ,Q,121.00,123.70,120.60,121.20,120.60,121.30,171,5761,702409.00,
532742,PAUSHAK LTD ,X ,Q,4082.00,4440.00,3985.00,4300.65,4300.65,4008.25,519,4120,17568450.00,
532745,INDICAP     ,X ,Q,36.30,37.45,35.40,35.45,35.40,36.20,25,3456,124905.00,
532746,UNITY INFRA ,Z ,Q,0.98,1.08,0.98,0.98,0.98,1.03,12,6200,6136.00,
532748,PRIME FOCUS ,B ,Q,49.50,50.00,48.60,49.30,48.60,50.15,278,6219,307277.00,
532749,ALLCARGO    ,A ,Q,134.30,134.50,131.00,131.25,131.35,133.90,756,24011,3189744.00,
532751,EASUNREYRL  ,Z ,Q,1.76,1.90,1.76,1.90,1.90,1.81,5,1211,2142.00,
532754,GMR INFRASTR,A ,Q,26.60,27.05,26.25,26.45,26.45,26.45,1255,8715888,230674566.00,
532755,TECH MAH    ,A ,Q,982.20,999.40,967.60,975.35,975.35,982.20,4000,141770,139659103.00,
532756,MAHINDCIE   ,A ,Q,174.00,175.50,165.00,165.95,165.95,172.65,850,23603,4032629.00,
532757,VOLTAMP TRAN,A ,Q,1266.30,1351.35,1266.30,1298.90,1303.65,1258.45,893,3629,4778057.00,
532759,ATLANTA     ,B ,Q,8.11,8.11,7.90,7.90,7.90,8.02,53,9779,78204.00,
532760,DEEPENR     ,B ,Q,42.50,42.50,41.05,41.45,41.50,41.65,77,5449,225652.00,
532761,HOV SERVICES,B ,Q,40.00,41.45,39.20,39.45,41.45,40.35,43,1008,40212.00,
532762,ACTION CONST,A ,Q,160.50,165.10,156.95,161.65,161.65,159.35,1698,87580,14195736.00,
532764,GEECEE      ,B ,Q,89.70,89.70,87.80,88.25,88.25,89.20,25,179,15878.00,
532767,GAYATRI PROJ,B ,Q,43.55,46.10,43.25,44.10,44.35,43.30,1544,264024,11835382.00,
532768,FIEM INDS   ,B ,Q,635.55,643.55,614.70,619.75,618.00,619.45,737,6789,4287977.00,
532771,JHS SVEN    ,B ,Q,29.50,30.80,29.50,29.70,29.70,31.05,318,60381,1798849.00,
532772,DCBBANK     ,A ,Q,113.90,113.90,107.80,108.35,108.35,113.85,1294,110208,12153698.00,
532773,GLOBAL VECT ,Z ,Q,47.35,47.35,45.10,45.65,45.50,47.20,51,5012,231674.00,
532774,INSPIRISYS  ,B ,Q,32.50,38.50,32.50,36.30,35.80,35.10,161,10622,384154.00,
532775,GTL INFRAST ,B ,Q,1.07,1.13,1.04,1.09,1.09,1.08,2442,17717495,19186345.00,
532776,SHIVAM AUTO ,B ,Q,21.45,21.75,20.90,21.10,21.10,21.40,92,13152,280421.00,
532777,INFO EDGE   ,A ,Q,5070.00,5133.95,4926.00,4966.90,4966.90,5060.20,3660,19241,96697530.00,
532779,TORNT POWER ,A ,Q,324.80,331.25,322.45,325.80,326.45,322.45,1001,63220,20652711.00,
532780,PARSVNATH   ,B ,Q,4.89,5.01,4.89,4.97,4.94,4.95,50,16318,81020.00,
532782,SUTLEJ TEXT ,B ,Q,39.25,39.70,38.55,39.15,39.15,39.50,212,17939,699551.00,
532783,DAAWAT      ,A ,Q,52.10,52.40,51.50,51.75,52.00,52.35,1228,90416,4700461.00,
532784,SOBHA       ,A ,Q,459.70,462.70,444.45,451.20,451.20,461.55,800,15267,6944151.00,
532785,RUCHIRA PAP ,B ,Q,61.10,62.70,60.25,60.35,60.30,60.30,49,3248,198802.00,
532790,TANLA       ,B ,Q,709.00,713.75,675.00,683.55,683.55,704.80,3406,63420,43492802.00,
532794,ZEEMEDIA    ,B ,Q,5.49,5.50,5.37,5.42,5.42,5.37,12942,595169,3240304.00,
532795,SITINET     ,B ,Q,1.10,1.11,1.05,1.05,1.05,1.10,275,1387413,1467052.00,
532796,LUMAX TECH  ,B ,Q,128.40,130.80,128.15,128.55,128.50,127.55,90,3493,450081.00,
532797,AUTOIND     ,B ,Q,30.90,31.65,30.35,30.60,30.60,30.50,42,4656,144074.00,
532798,NTWK MED INV,A ,Q,37.00,37.00,36.15,36.30,36.30,37.00,235,58849,2150964.00,
532799,HUBTOWN     ,T ,Q,19.30,19.30,18.20,18.70,18.80,18.50,19,1358,25244.00,
532800,TV18BRDCST  ,A ,Q,30.80,30.80,29.70,29.85,29.85,30.60,505,278983,8404832.00,
532801,CAMBRIDGE   ,B ,Q,40.00,40.35,39.50,40.05,40.00,39.70,31,1511,60295.00,
532804,TECHNOCRAFT ,B ,Q,356.00,372.00,355.20,362.90,365.00,357.00,240,3288,1197694.00,
532805,REDINGTON   ,A ,Q,157.65,169.80,155.20,156.90,156.90,155.15,1227,63373,10286731.00,
532806,AI CHAMPDNY ,XT,Q,11.40,11.40,11.40,11.40,11.40,12.00,1,50,570.00,
532807,CINELINE    ,B ,Q,41.70,42.70,41.20,41.70,41.65,41.30,724,50443,2113941.00,
532808,PGIL        ,B ,Q,176.95,178.85,175.45,176.50,176.50,176.35,50,3451,614862.00,
532809,FSL         ,A ,Q,103.00,103.65,96.55,96.90,96.90,102.20,3200,519754,51581484.00,
532810,POWER FINAN ,A ,Q,128.95,128.95,125.15,126.05,126.05,128.05,2068,315584,40115911.00,
532811,AHLUWALIA CO,A ,Q,319.70,319.70,304.05,305.00,304.25,315.05,211,2572,795624.00,
532812,TRANSWARRANT,T ,Q,2.56,2.56,2.56,2.56,2.56,2.61,1,10,25.00,
532813,C & C CONSTR,Z ,Q,6.71,7.00,6.70,6.95,6.95,6.71,14,9071,62852.00,
532814,INDIAN BANK ,A ,Q,129.05,130.10,124.30,125.85,125.85,129.05,4180,402879,51064439.00,
532815,SMS PHARMACE,B ,Q,136.00,140.00,131.15,132.90,132.90,134.15,1584,74649,10220667.00,
532817,ORIENTAL    ,B ,Q,8.82,8.99,8.13,8.67,8.71,9.03,81,21180,181337.00,
532819,MINDTREE LTD,A ,Q,1750.00,1750.00,1708.15,1713.30,1713.30,1738.95,960,20600,35659654.00,
532820,ELAND       ,XT,Q,4.70,4.98,4.70,4.98,4.98,4.75,77,28857,143010.00,
532822,IDEA        ,A ,Q,11.60,12.50,11.60,11.96,11.96,11.71,100412,101321375,1229989228.00,
532823,EURO CERAMIC,Z ,Q,1.53,1.53,1.53,1.53,1.53,1.61,2,90,137.00,
532825,JAGJANANI   ,X ,Q,0.63,0.63,0.63,0.63,0.63,0.66,1,100,63.00,
532826,RAJ TELE    ,B ,Q,34.95,35.20,34.95,35.20,35.20,34.80,15,923,32345.00,
532827,PAGE INDUSTR,A ,Q,29602.00,30570.00,29360.00,30335.55,30345.45,29237.60,1007,1745,52379744.00,
532828,AMD INDUS   ,B ,Q,17.60,18.45,17.60,18.00,18.40,18.00,26,526,9528.00,
532829,LEHAR       ,XT,Q,22.50,22.50,21.30,21.30,21.95,22.05,36,4133,88736.00,
532830,ASTRAL POLY ,A ,Q,2046.50,2067.85,2024.00,2031.85,2033.20,2073.90,1679,11240,22895120.00,
532832,INDBUL REAL ,A ,Q,86.50,88.60,84.35,86.00,86.00,86.15,2026,473534,41229818.00,
532834,CAMLINFINE  ,A ,Q,114.00,118.90,113.00,117.15,117.15,108.55,4269,252952,29319956.00,
532835,ICRA        ,A ,Q,2880.00,2909.05,2798.75,2830.00,2853.70,2864.00,56,118,339163.00,
532839,DISH TV     ,A ,Q,12.00,12.11,11.80,11.90,11.90,12.07,1793,1944821,23259631.00,
532841,SAHYA INDU  ,X ,Q,336.60,336.60,322.05,324.55,325.40,329.50,222,8077,2631006.00,
532842,SREE RAYALA ,B ,Q,248.00,249.80,236.80,242.35,241.95,248.40,504,9278,2252710.00,
532843,FORTIS      ,A ,Q,167.00,179.35,167.00,173.85,173.85,168.95,4558,438466,76884164.00,
532845,TGBHOTELS   ,B ,Q,5.04,5.04,4.86,4.96,4.96,5.10,15,10080,49903.00,
532847,HILTON MET  ,B ,Q,11.90,12.27,11.65,11.75,11.75,12.20,38,4786,56561.00,
532848,DELTA CORP  ,A ,Q,161.95,164.85,156.10,158.45,158.45,160.40,2585,317249,51068991.00,
532850,MIC ELECTRON,T ,Q,0.95,0.95,0.95,0.95,0.95,0.99,4,12050,11447.00,
532851,INSECTCID   ,A ,Q,466.15,497.80,466.15,474.80,476.00,488.60,327,2630,1278688.00,
532852,MCD HOLDING ,B ,Q,31.40,36.60,31.20,35.05,34.95,34.00,202,18591,641988.00,
532853,ASAHI SONG  ,B ,Q,248.15,256.00,248.15,250.60,252.00,246.40,215,3369,854100.00,
532854,NITIN FIRE  ,Z ,Q,0.60,0.65,0.60,0.61,0.64,0.63,34,146964,92530.00,
532855,HARYA CAPFIN,X ,Q,30.55,30.55,29.90,30.05,30.05,30.55,11,444,13359.00,
532856,TIME TECHNO ,A ,Q,54.70,55.80,53.85,54.70,54.50,53.90,686,107247,5874103.00,
532859,HGSL        ,A ,Q,1265.00,1265.00,1143.80,1167.45,1167.45,1265.55,943,6026,7094756.00,
